page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A SWASTA,B SWASTA,C SWASTA,D SWASTA
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,4,DD-04-II,Deferasirox,D-4-13-I,1,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,6.023.500,6 .023.500,6 .023.500,6 .023.500
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,5,DD-05-II,Human Albumin for Septicaemia,A-4-10-I,1,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,A-4-10-II,1,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,A-4-10-III,1,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,6,DD-06-II,Anti Hemofilia Factor,D-4-11-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-11-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-11-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.767.700,12.767.700,12.767.700,12.767.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.834.700,15.834.700,15.834.700,15.834.700
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-I,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
52,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-II,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-III,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,8,RR-01-II,Subdural Grid Electrode,G-1-10-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,G-1-10-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,G-1-10-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.828.200,8 .530.600,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,9,RR-02-II,Contegra,I-1-03-I,1,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-03-II,1,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-03-III,1,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,10,RR-03-III,Temporomandibular Joint (TMJ) Prothesis,M-1-60-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-60-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-60-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.990.800,11.990.800,11.990.800,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,1,RR-04-III,Hip Implant,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.185.700,18.185.700,18.185.700,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,Knee Implant,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.134.100,13.134.100,13.134.100,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,12,RR-05-III,Prostesis Evar/Tevar,I-1-20-I,1,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-20-II,1,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-20-III,1,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,120.555.500,-,-,-
53,90.7,157.0,497.9,735.9,-51- -52- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.631.100,5 .842.200,4 .468.500,-
