page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A SWASTA,B SWASTA,C SWASTA,D SWASTA
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,14,YY-02-III,Percutaneous Coronary Intervention (PCI),I-1-40-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-40-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-40-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.071.900,10.873.600,8 .067.300,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,15,YY-03-III,Keratoplasty,H-1-30-I,1,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,H-1-30-II,1,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,H-1-30-III,1,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,16,YY-04-III,Pancreatectomy,B-1-10-I,1,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,B-1-10-II,1,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,B-1-10-III,1,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,8.423.900,6 .484.500,4 .058.100,3 .540.300
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,17,YY-05-III,Repair of Septal Defect of Heart With Prosthesis,I-1-06-I,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-06-II,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-06-III,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6.250.200,35.084.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,18,YY-06-III,Stereotactic Surgery & Radiotheraphy,C-4-12-I,1,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,C-4-12-II,1,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,C-4-12-III,1,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.270.900,2 .988.800,2 .286.100,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,19,YY-07-III,Torakotomi,J-1-30-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,J-1-30-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,J-1-30-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.590.900,7 .411.600,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,20,YY-08-III,Lobektomi/Bilobektomi/Pneumonectomi,J-1-10-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,J-1-10-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,J-1-10-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.690.900,8 .881.200,-,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,H-1-30-I,1,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
62,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,21,YY-09-III,Vitrectomy,H-1-30-II,1,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,H-1-30-III,1,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,9.366.500,8 .429.900,7 .493.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,2,YY-13-III,Coil,G-1-12-I,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-12-II,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-12-III,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.207.600,18.991.000,13.492.400,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,23,YY-14-III,Trombektomi,G-1-12-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-12-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-12-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7.930.300,13.508.400,9 .597.200,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,24,YY-15-III,Percutaneous Endoscopy Gastrostomy,E-4-10-I,1,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,E-4-10-II,1,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,E-4-10-III,1,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.203.400,1 .732.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,25,DD-07-II,Deferiprone,Q-5-44-0,,4.452.500,4 .452.500,4 .452.500,4 .452.500
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,26,DD-08-II,Deferoksamin,,,7.281.000,7 .281.000,7 .281.000,7 .281.000
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,27,DD-09-II,Deferasirox,,,6.399.000,6 .399.000,6 .399.000,6 .399.000
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,28,DD-10-II,Anti Hemofilia Factor,,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,29,II-01-III,Nuclear Medicine,Z-3-17-0,,2.375.200,1 .376.400,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,30,II-02-III,Magnetic Resonance Imaging (MRI),Z-3-16-0,,1.986.200,1 .787.600,1 .589.000,1 .390.500
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,31,II-03-III,Diagnostic and Imaging Procedure of Eye,H-3-13-0,,633.200,465.400,449.800,427.500
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,32,YY-10-III,Phacoemulsification,H-2-36-0,,4.694.400,4 .023.700,3 .688.400,3 .353.100
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,3,YY-11-III,Microlaringoscopy,J-3-15-0,,1.249.100,930.400,899.500,855.100
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,34,YY-12-III,Cholangiograph,B-3-11-0,,3.631.600,2 .711.000,-,-
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,35,YY-16-III,Odontektomi,U-3-16-0,,1.570.300,1 .540.900,1 .511.600,1 .467.500
63,90.7,157.0,497.9,551.3,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,36,YY-17-III,Brakiterapi,C-3-10-0,,1.224.200,979.300,783.500,-
